topic,n,mean_procedural_score,mean_cluster_score,mean_abs_disagreement,cluster_high_share,procedural_high_share,mean_word_count
exchange guarantees and US dollar holdings,1,0.0,0.5,0.5,0.0,0.0,83.0
exchange market and interest rates,1,0.25,0.0,0.25,0.0,0.0,112.0
exchange of educational information,1,0.0,0.0,0.0,0.0,0.0,72.0
exchange of financial lists with US,1,0.25,0.25,0.0,0.0,0.0,101.0
exchange of positions in order of precedence,1,0.75,1.0,0.25,1.0,1.0,142.0
exchange of telegrams on provincial relations,1,0.25,0.75,0.5,1.0,0.0,103.0
exchange of transportation technology with US,1,0.0,0.25,0.25,0.0,0.0,135.0
exchange rate and foreign investment,1,0.0,0.0,0.0,0.0,0.0,113.0
exchange rate and interest rates,1,0.25,0.0,0.25,0.0,0.0,140.0
exchange rate and loan authorities,1,0.25,0.0,0.25,0.0,0.0,64.0
exchange rate and merchandise trade balance,1,0.0,0.0,0.0,0.0,0.0,126.0
exchange rate discrepancies in Manitoba banks,1,0.0,0.25,0.25,0.0,0.0,89.0
exchange rate for the dollar,1,0.0,0.0,0.0,0.0,0.0,69.0
exchange rate of the Canadian dollar,1,0.0,0.0,0.0,0.0,0.0,139.0
exchange rate policy and agricultural programs,1,0.25,0.5,0.25,0.0,0.0,234.0
exchange rates and taxation policy,1,0.25,0.5,0.25,0.0,0.0,150.0
exchange reserves,1,0.25,0.5,0.25,0.0,0.0,53.0
excise and sales tax changes on gasoline and building materials,1,0.25,0.0,0.25,0.0,0.0,663.0
excise and sales tax reform,1,0.25,0.0,0.25,0.0,0.0,1159.0
excise tax Bill and corporate tax review,1,0.25,0.0,0.25,0.0,0.0,129.0
excise tax act and handicapped rebates,1,0.25,0.0,0.25,0.0,0.0,319.0
excise tax and duty administration,1,0.0,0.0,0.0,0.0,0.0,116.0
excise tax and fuel rebate program,1,0.25,0.0,0.25,0.0,0.0,1002.0
excise tax certification program,1,0.0,0.0,0.0,0.0,0.0,68.0
excise tax increases on alcohol and tobacco,1,0.25,0.0,0.25,0.0,0.0,1018.0
excise tax increases on various goods,1,0.0,0.0,0.0,0.0,0.0,231.0
excise tax indexation on alcohol and tobacco,1,0.25,0.0,0.25,0.0,0.0,800.0
excise tax on air transportation,1,0.25,0.0,0.25,0.0,0.0,763.0
excise tax on air travel,1,0.1,0.0,0.1,0.0,0.0,1047.0
excise tax on aircraft and transportation equipment,1,0.0,0.0,0.0,0.0,0.0,1574.0
excise tax on boats and aircraft,1,0.25,0.0,0.25,0.0,0.0,820.0
excise tax on building materials,1,0.25,0.0,0.25,0.0,0.0,200.0
excise tax on commuters and voluntary workers,1,0.25,0.0,0.25,0.0,0.0,1481.0
excise tax on electronic equipment,1,0.0,0.0,0.0,0.0,0.0,130.0
excise tax on farm equipment,1,0.25,0.0,0.25,0.0,0.0,245.0
excise tax on gasoline and ability to pay,1,0.25,0.0,0.25,0.0,0.0,547.0
excise tax on gasoline and conservation,1,0.25,0.0,0.25,0.0,0.0,367.0
excise tax on gasoline and fuel oil,1,0.0,0.0,0.0,0.0,0.0,300.0
excise tax on gasoline and other items,1,0.25,0.0,0.25,0.0,0.0,1128.0
excise tax on gasoline and tourism,1,0.0,0.0,0.0,0.0,0.0,53.0
excise tax on gasoline for workers,1,0.25,0.0,0.25,0.0,0.0,220.0
excise tax on imported vs Canadian products,1,0.0,0.0,0.0,0.0,0.0,84.0
excise tax on jewellery,1,0.0,0.0,0.0,0.0,0.0,84.0
excise tax on jewellery products,1,0.0,0.0,0.0,0.0,0.0,54.0
excise tax on natural gas,1,0.25,0.0,0.25,0.0,0.0,924.0
excise tax on natural gas and home heating fuel,1,0.25,0.0,0.25,0.0,0.0,107.0
excise tax on transfer payments,1,0.0,0.0,0.0,0.0,0.0,79.0
excise tax on transportation fuels,1,0.0,0.0,0.0,0.0,0.0,168.0
excise tax on unlicensed dealers,1,0.0,0.0,0.0,0.0,0.0,64.0
excise tax on urban public transit,1,0.0,0.0,0.0,0.0,0.0,83.0
excise tax on wine,1,0.0,0.0,0.0,0.0,0.0,62.0
excise tax on wine and insulation,1,0.25,0.0,0.25,0.0,0.0,1676.0
excise tax on wine industry,1,0.0,0.0,0.0,0.0,0.0,103.0
excise tax refund for greenhouse vegetable growers,1,0.0,0.0,0.0,0.0,0.0,266.0
excise taxes on alcoholic beverages,1,0.0,0.0,0.0,0.0,0.0,395.0
exclusion clauses in legislation,1,0.25,0.0,0.25,0.0,0.0,98.0
exclusion from Bill C-26 benefits,1,0.25,0.5,0.25,0.0,0.0,311.0
exclusion of illegally obtained evidence,1,0.0,0.5,0.5,0.0,0.0,1715.0
exclusion of mediators from negotiations,1,0.25,0.75,0.5,1.0,0.0,151.0
exclusion of press photographers from federal-provincial conference,1,0.25,0.75,0.5,1.0,0.0,64.0
exclusion of professions from industrial relations act,1,0.0,0.5,0.5,0.0,0.0,219.0
exclusive Canadian fishing limits,1,0.0,0.5,0.5,0.0,0.0,65.0
exclusive fishing zones and territorial sea,1,0.0,0.5,0.5,0.0,0.0,73.0
exclusive use of national park land,1,0.0,0.5,0.5,0.0,0.0,83.0
execution of Clifford Robert Olson,1,0.0,0.5,0.5,0.0,0.0,63.0
execution of Georges Marcotte,1,0.25,0.5,0.25,0.0,0.0,76.0
executive assistant appointment,1,0.25,0.5,0.25,0.0,0.0,128.0
executive assistant appointment to Minister of Forestry,1,0.0,0.5,0.5,0.0,0.0,179.0
executive assistant's role in CBC dispute,1,0.25,0.75,0.5,1.0,0.0,66.0
executive compensation in Canada,1,0.0,0.0,0.0,0.0,0.0,99.0
executive compensation vs inflation,1,0.0,0.0,0.0,0.0,0.0,125.0
executive director duties and dismissal,1,0.0,0.5,0.5,0.0,0.0,185.0
executive director's role and council liaison,1,0.0,0.5,0.5,0.0,0.0,115.0
executive fees and rent controls,1,0.25,0.5,0.25,0.0,0.0,103.0
executive influence on judges,1,0.25,0.5,0.25,0.0,0.0,111.0
executive power in foreign relations,1,0.25,0.75,0.5,1.0,0.0,97.0
executive privilege and Bill of Rights,1,0.0,0.25,0.25,0.0,0.0,88.0
executive privilege and royal commissions,1,0.25,0.75,0.5,1.0,0.0,159.0
exempt staff in Regional Industrial Expansion,1,0.0,0.5,0.5,0.0,0.0,66.0
exemption with regard to drugs,1,0.25,0.5,0.25,0.0,0.0,69.0
exercise room in west block,1,0.0,0.75,0.75,1.0,0.0,79.0
exhibition details,1,0.25,0.5,0.25,0.0,0.0,52.0
exhibition of Canadian constitutional documents,1,0.0,0.0,0.0,0.0,0.0,500.0
exhibition of foodstuffs,1,0.25,0.5,0.25,0.0,0.0,61.0
exhibits in the Chamber,1,1.0,1.0,0.0,1.0,1.0,57.0
exile of Amnesty International Secretary from Moscow,1,0.75,0.5,0.25,0.0,1.0,63.0
exit controls for persons leaving Canada,1,0.0,0.0,0.0,0.0,0.0,105.0
exodus of Canadian capital and business to US,1,0.25,0.25,0.0,0.0,0.0,988.0
exotic cattle export permits,1,0.0,0.5,0.5,0.0,0.0,66.0
exotic pet importation legislation,1,0.25,0.0,0.25,0.0,0.0,2028.0
expansion of Churchill port facilities,1,0.25,0.5,0.25,0.0,0.0,104.0
expansion of Veterans Independence Program,1,0.0,0.5,0.5,0.0,0.0,52.0
expansion of federal facilities in Regina,1,0.25,0.5,0.25,0.0,0.0,147.0
expansion of insurance companies,1,0.25,0.75,0.5,1.0,0.0,406.0
expansion of social security and pensions,1,0.0,0.0,0.0,0.0,0.0,502.0
expansionary budget and wage-price freeze,1,0.0,0.0,0.0,0.0,0.0,52.0
expansionary budgets and deficits,1,0.0,0.0,0.0,0.0,0.0,122.0
expedited legislation for critical matter,1,0.25,0.5,0.25,0.0,0.0,64.0
expediting answers to written questions,1,0.75,1.0,0.25,1.0,1.0,155.0
expediting legislation on deposit insurance,1,0.5,1.0,0.5,1.0,0.0,94.0
expediting legislative business,1,0.75,0.75,0.0,1.0,1.0,53.0
expediting parliamentary business,1,0.5,0.75,0.25,1.0,0.0,335.0
expediting parliamentary proceedings,1,0.75,0.75,0.0,1.0,1.0,94.0
expediting passage of a bill,1,0.75,0.75,0.0,1.0,1.0,193.0
expediting proceedings on motions,1,0.75,1.0,0.25,1.0,1.0,93.0
expediting refugee hearing for Mohammad,1,0.25,0.5,0.25,0.0,0.0,111.0
expediting unanswered question,1,0.75,0.5,0.25,0.0,1.0,80.0
expediting unanswered question on travel costs,1,0.5,0.5,0.0,0.0,0.0,56.0
expeditious passage of legislation,1,0.5,0.75,0.25,1.0,0.0,71.0
expenditure and chartered accountants fees,1,0.0,0.75,0.75,1.0,0.0,67.0
expenditure control and GNP trend,1,0.0,0.5,0.5,0.0,0.0,59.0
expenditure disbursements and revenue collections,1,0.0,0.5,0.5,0.0,0.0,69.0
expenditure disbursements and revenue collections by constituency,1,0.0,0.5,0.5,0.0,0.0,69.0
expenditure information by constituency,1,0.25,0.5,0.25,0.0,0.0,64.0
expenditure management system paper,1,0.25,0.75,0.5,1.0,0.0,83.0
expenditure on Vancouver public works,1,0.25,0.5,0.25,0.0,0.0,94.0
expenditure on multicultural activities,1,0.25,0.5,0.25,0.0,0.0,83.0
expenditure on political aides,1,0.25,0.75,0.5,1.0,0.0,65.0
expenditure restraints bill C-87,1,0.25,0.75,0.5,1.0,0.0,71.0
expenditure targets for 1968-69,1,0.25,0.5,0.25,0.0,0.0,96.0
expenditures by constituency,1,0.0,0.5,0.5,0.0,0.0,182.0
expenditures for historic sites restoration,1,0.0,0.5,0.5,0.0,0.0,181.0
expenditures on citizenship and immigration project,1,0.0,0.25,0.25,0.0,0.0,78.0
expenditures on information sheets and publications,1,0.0,0.5,0.5,0.0,0.0,182.0
expenditures on service contracts,1,0.25,0.0,0.25,0.0,0.0,50.0
expenses for commissioners of oaths,1,0.0,0.0,0.0,0.0,0.0,73.0
expenses for staff of minister,1,0.0,0.0,0.0,0.0,0.0,55.0
expenses of a minister,1,0.0,0.0,0.0,0.0,0.0,82.0
experimental farm cereal rust nursery,1,0.0,0.0,0.0,0.0,0.0,68.0
experimental farm near Fort William,1,0.0,0.5,0.5,0.0,0.0,119.0
experimental housing funds allocation,1,0.0,0.5,0.5,0.0,0.0,55.0
experimental licence applications for offshore development,1,0.25,0.5,0.25,0.0,0.0,91.0
experimental native peoples program funding,1,0.0,0.0,0.0,0.0,0.0,113.0
expert advice on research operations,1,0.0,0.5,0.5,0.0,0.0,60.0
explaining parliamentary procedure,1,0.75,1.0,0.25,1.0,1.0,77.0
explanation for lengthy answers to questions,1,0.75,0.5,0.25,0.0,1.0,111.0
explanation for missed vote,1,0.75,0.5,0.25,0.0,1.0,62.0
explanation of bill amendment,1,0.5,1.0,0.5,1.0,0.0,148.0
explanation of budget amendments,1,0.25,1.0,0.75,1.0,0.0,140.0
explanation of discrimination,1,0.25,0.75,0.5,1.0,0.0,64.0
explanation of lengthy answers to questions,1,0.25,0.5,0.25,0.0,0.0,130.0
exploitation of Indian women in Hustler magazine,1,0.25,0.25,0.0,0.0,0.0,243.0
exploitation of racial and ethnic differences,1,0.25,0.0,0.25,0.0,0.0,275.0
exploitation of workers and women,1,0.25,0.5,0.25,0.0,0.0,86.0
exploration agreement duration,1,0.0,0.0,0.0,0.0,0.0,209.0
exploration agreements and ministerial discretion,1,0.25,1.0,0.75,1.0,0.0,421.0
exploration cost write-offs,1,0.25,0.0,0.25,0.0,0.0,86.0
exploration in the energy industry,1,0.0,0.0,0.0,0.0,0.0,121.0
exploratory agricultural proposals,1,0.25,0.75,0.5,1.0,0.0,95.0
exploratory drilling warranted by flow-throughs,1,0.25,0.5,0.25,0.0,0.0,85.0
export and import permits act,1,0.0,0.5,0.5,0.0,0.0,59.0
export business and the high dollar,1,0.0,0.0,0.0,0.0,0.0,100.0
export charge on softwood lumber,1,0.25,0.0,0.25,0.0,0.0,417.0
export controls on blood products,1,0.0,0.5,0.5,0.0,0.0,80.0
export controls on materials to Soviet Union,1,0.0,0.5,0.5,0.0,0.0,147.0
export credit for eastern grain producers,1,0.1,0.0,0.1,0.0,0.0,553.0
export credit terms,1,0.0,0.5,0.5,0.0,0.0,65.0
export credits act extension,1,0.0,0.0,0.0,0.0,0.0,88.0
export duty on electricity and user charges,1,0.25,0.0,0.25,0.0,0.0,639.0
export enhancement program and NAFTA,1,0.25,0.25,0.0,0.0,0.0,107.0
export expectations after climatic conditions,1,0.25,0.5,0.25,0.0,0.0,73.0
export figures and trade surplus,1,0.0,0.0,0.0,0.0,0.0,93.0
export industry policy and US trade actions,1,0.25,0.0,0.25,0.0,0.0,547.0
export inflation insurance,1,0.0,0.0,0.0,0.0,0.0,88.0
export levy discussion,1,0.25,0.75,0.5,1.0,0.0,58.0
export licences for gunpowder,1,0.0,0.5,0.5,0.0,0.0,77.0
export market development program grants,1,0.0,0.25,0.25,0.0,0.0,102.0
export markets for beef and beef products,1,0.0,0.5,0.5,0.0,0.0,50.0
export of Canadian automobiles,1,0.25,0.0,0.25,0.0,0.0,112.0
export of Canadian resources,1,0.25,0.5,0.25,0.0,0.0,65.0
export of Canadian water,1,0.25,0.25,0.0,0.0,0.0,118.0
export of agricultural and civil transport machinery,1,0.0,0.25,0.25,0.0,0.0,76.0
export of arms and ammunition,1,0.0,0.0,0.0,0.0,0.0,122.0
export of automatic weapons,1,0.25,0.0,0.25,0.0,0.0,1615.0
export of blood during shortage,1,0.0,0.5,0.5,0.0,0.0,98.0
export of cattle,1,0.25,0.5,0.25,0.0,0.0,102.0
export of cedar logs,1,0.5,0.75,0.25,1.0,0.0,156.0
export of defence equipment,1,0.0,0.25,0.25,0.0,0.0,81.0
export of frozen meat products,1,0.25,1.0,0.75,1.0,0.0,93.0
export of light crude oil,1,0.0,0.0,0.0,0.0,0.0,183.0
export of logs and job losses,1,0.25,0.5,0.25,0.0,0.0,98.0
export of military equipment to undemocratic regimes,1,0.5,0.0,0.5,0.0,0.0,279.0
export of natural gas,1,0.25,0.5,0.25,0.0,0.0,70.0
export of natural gas vs. domestic use,1,0.25,0.75,0.5,1.0,0.0,501.0
export of oil and gas vs northern energy costs,1,0.0,0.25,0.25,0.0,0.0,105.0
export of transport expertise to Barbados,1,0.25,0.0,0.25,0.0,0.0,99.0
export of western Canadian natural gas,1,0.1,0.25,0.15,0.0,0.0,724.0
export performance and job creation,1,0.0,0.5,0.5,0.0,0.0,52.0
export performance of Canadian industries,1,0.0,0.0,0.0,0.0,0.0,108.0
export permit applications statistics,1,0.0,0.5,0.5,0.0,0.0,64.0
export permit security risks,1,0.0,0.0,0.0,0.0,0.0,65.0
export permits for contaminated clams,1,0.0,0.25,0.25,0.0,0.0,101.0
export permits for goods under Section 7,1,0.0,0.5,0.5,0.0,0.0,119.0
export permits for hides and leather,1,0.0,0.25,0.25,0.0,0.0,264.0
export permits for natural gas,1,0.25,0.5,0.25,0.0,0.0,58.0
export permits for strategic goods,1,0.0,0.5,0.5,0.0,0.0,160.0
export position of Manitoba Northern wheat,1,0.0,0.0,0.0,0.0,0.0,64.0
export price index and inflation,1,0.0,0.0,0.0,0.0,0.0,117.0
export pricing investigation,1,0.25,0.5,0.25,0.0,0.0,76.0
export promotion activities report,1,0.25,0.5,0.25,0.0,0.0,57.0
export promotion and trade balance,1,0.25,0.0,0.25,0.0,0.0,143.0
export quotas on lumber,1,0.0,0.0,0.0,0.0,0.0,82.0
export restrictions on BC herring and salmon,1,0.0,0.5,0.5,0.0,0.0,95.0
export restrictions on salmon and herring,1,0.0,0.5,0.5,0.0,0.0,125.0
export sales and domestic prices,1,0.25,0.75,0.5,1.0,0.0,276.0
export sales of Canadian motor vehicles,1,0.25,0.5,0.25,0.0,0.0,139.0
export subsidies vs food tax,1,0.25,0.0,0.25,0.0,0.0,50.0
export success information program,1,0.0,0.0,0.0,0.0,0.0,127.0
export tax and Canadian dollar,1,0.25,0.0,0.25,0.0,0.0,106.0
export tax and job creation,1,0.25,0.0,0.25,0.0,0.0,143.0
export tax disincentive for multinationals,1,0.25,0.0,0.25,0.0,0.0,60.0
export tax equalization payments,1,0.25,0.75,0.5,1.0,0.0,82.0
export tax impact on northern Ontario jobs,1,0.0,0.0,0.0,0.0,0.0,85.0
export tax on crude oil and native people's royalties,1,0.25,0.0,0.25,0.0,0.0,1409.0
export tax on natural resources,1,0.25,0.0,0.25,0.0,0.0,1023.0
export tax on oil from Indian bands,1,0.0,0.25,0.25,0.0,0.0,72.0
export tax on tobacco products,1,0.0,0.0,0.0,0.0,0.0,157.0
export tax on wire baskets,1,0.0,0.0,0.0,0.0,0.0,58.0
export taxes on crude oil,1,0.0,0.0,0.0,0.0,0.0,1624.0
export trade development,1,0.0,0.0,0.0,0.0,0.0,64.0
export volume and profits for forest industry,1,0.0,0.5,0.5,0.0,0.0,83.0
exportation of logs and bolts,1,0.25,0.25,0.0,0.0,0.0,101.0
exporting fissionable materials and safeguards,1,0.1,0.5,0.4,0.0,0.0,224.0
exporting natural gas,1,0.0,0.5,0.5,0.0,0.0,60.0
exporting natural gas to the US,1,0.25,0.0,0.25,0.0,0.0,173.0
exporting power and oil supplies,1,0.25,0.25,0.0,0.0,0.0,160.0
exporting rapeseed to Japan,1,0.0,0.5,0.5,0.0,0.0,54.0
exports and national productivity figures,1,0.25,0.5,0.25,0.0,0.0,59.0
exports and technology transfers to South Africa,1,0.25,0.5,0.25,0.0,0.0,61.0
exports and unemployment,1,0.25,0.0,0.25,0.0,0.0,83.0
exports of military equipment to Middle East,1,0.0,0.0,0.0,0.0,0.0,220.0
exports of pulpwood from Atlantic provinces,1,0.25,0.0,0.25,0.0,0.0,120.0
exports to Britain,1,0.0,0.5,0.5,0.0,0.0,77.0
exports to Japan,1,0.0,0.5,0.5,0.0,0.0,80.0
expropriated area negotiations,1,0.25,0.5,0.25,0.0,0.0,126.0
expropriated people's treatment,1,0.25,0.5,0.25,0.0,0.0,99.0
expropriation act and property appraisers,1,0.25,0.5,0.25,0.0,0.0,158.0
expropriation and provincial planning act,1,0.25,0.5,0.25,0.0,0.0,59.0
expropriation for National Defence headquarters,1,0.0,0.5,0.5,0.0,0.0,496.0
expropriation hearing completion,1,0.0,0.5,0.5,0.0,0.0,84.0
expropriation law and foreign policy,1,0.25,0.75,0.5,1.0,0.0,625.0
expropriation laws in peacetime,1,0.0,0.5,0.5,0.0,0.0,50.0
expropriation methods by national capital commission,1,0.25,0.5,0.25,0.0,0.0,64.0
expropriation of land for Valcartier camp expansion,1,0.25,0.0,0.25,0.0,0.0,667.0
expropriation of land near camp Valcartier,1,0.0,0.5,0.5,0.0,0.0,177.0
expropriation of railway land for relocation,1,0.0,0.0,0.0,0.0,0.0,180.0
expropriation powers under agreement,1,0.0,0.5,0.5,0.0,0.0,94.0
expropriation proceedings and complaints,1,0.25,0.5,0.25,0.0,0.0,81.0
expropriation settlement costs for Pickard property,1,0.0,0.5,0.5,0.0,0.0,142.0
expulsion of Christine Lamont and David Spencer,1,0.25,0.5,0.25,0.0,0.0,67.0
expulsion of Fred Rose,1,0.5,0.75,0.25,1.0,0.0,94.0
expulsion of Member of Parliament,1,0.75,1.0,0.25,1.0,1.0,109.0
"expulsion of diplomats from USSR, Hungary, China",1,0.0,0.5,0.5,0.0,0.0,77.0
expunging criminal records and pardons,1,0.25,0.0,0.25,0.0,0.0,880.0
extend RRSP purchase deadline,1,0.0,0.5,0.5,0.0,0.0,79.0
extend deadline for student employment program,1,0.5,0.5,0.0,0.0,0.0,147.0
extend small business development bond expiry date,1,0.5,0.0,0.5,0.0,0.0,101.0
extend unemployment insurance benefits,1,0.25,0.0,0.25,0.0,0.0,123.0
extended care hospital opening,1,0.25,0.5,0.25,0.0,0.0,54.0
extended family immigration policy,1,0.0,0.0,0.0,0.0,0.0,169.0
extended sitting hours and government business,1,0.25,0.75,0.5,1.0,0.0,195.0
extending Canadian jurisdiction over Grand Banks fish stocks,1,0.25,0.0,0.25,0.0,0.0,1216.0
extending Churchill shipping season,1,0.0,0.0,0.0,0.0,0.0,88.0
extending benefits to school districts,1,0.0,0.0,0.0,0.0,0.0,89.0
extending question period,1,0.75,0.75,0.0,1.0,1.0,60.0
extending rural door-to-door mail service,1,0.0,0.0,0.0,0.0,0.0,78.0
extending the franchise to hospital patients and seasonal workers,1,0.25,0.75,0.5,1.0,0.0,955.0
extending veterans' benefits to all citizens,1,0.0,0.0,0.0,0.0,0.0,1354.0
extending vote to overseas service members,1,0.25,1.0,0.75,1.0,0.0,87.0
extension for workplace hazardous material information system report,1,0.75,0.75,0.0,1.0,1.0,82.0
extension of 21-year rule for private trusts,1,0.25,0.0,0.25,0.0,0.0,830.0
extension of 3 per cent surtax,1,0.25,0.0,0.25,0.0,0.0,908.0
extension of Canadian jurisdiction,1,0.0,0.5,0.5,0.0,0.0,115.0
extension of EPF transfers to provinces,1,0.25,0.0,0.25,0.0,0.0,853.0
extension of Emergency Gold Mining Assistance Act,1,0.0,0.5,0.5,0.0,0.0,407.0
extension of Indian agreements,1,0.0,0.5,0.5,0.0,0.0,58.0
extension of Maritime Freight Rates Act freeze,1,0.0,0.75,0.75,1.0,0.0,63.0
extension of Small Businesses Loans Act,1,0.0,0.0,0.0,0.0,0.0,1604.0
extension of UIC benefits,1,0.0,0.5,0.5,0.0,0.0,68.0
extension of bells courtesy,1,0.75,0.75,0.0,1.0,1.0,263.0
extension of bill's life,1,0.5,1.0,0.5,1.0,0.0,166.0
extension of committee report deadline,1,0.5,0.75,0.25,1.0,0.0,88.0
extension of committee time and social security white paper,1,0.25,0.75,0.5,1.0,0.0,113.0
extension of community services contribution program,1,0.0,0.5,0.5,0.0,0.0,80.0
extension of debate on bill,1,0.75,1.0,0.25,1.0,1.0,75.0
extension of federal sales tax to goods and services,1,0.0,0.0,0.0,0.0,0.0,141.0
extension of fishing jurisdiction to Grand Banks,1,0.25,0.5,0.25,0.0,0.0,1162.0
extension of gas tax payment period,1,0.25,0.0,0.25,0.0,0.0,93.0
extension of grain elevator facilities,1,0.25,0.5,0.25,0.0,0.0,55.0
extension of groundfish subsidy for Atlantic fishermen,1,0.25,1.0,0.75,1.0,0.0,168.0
extension of hours and question period timing,1,0.75,1.0,0.25,1.0,1.0,153.0
extension of house sitting suspension,1,0.5,1.0,0.5,1.0,0.0,94.0
extension of import controls for agricultural products,1,0.25,0.0,0.25,0.0,0.0,468.0
extension of job creation program,1,0.0,0.5,0.5,0.0,0.0,132.0
extension of loan act,1,0.25,0.75,0.5,1.0,0.0,214.0
extension of old age security program,1,0.0,0.0,0.0,0.0,0.0,119.0
extension of programs to Northwest Territories and Yukon,1,0.0,0.5,0.5,0.0,0.0,79.0
